Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
23014684,/m/064lnq9,Blissful Genuine Sex: Penetration!,1995-02-10,,62.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/01jk9n"": ""Pornographic movie""}",Japan,Asia
13920598,/m/03cn7p5,May 18,2007-07-27,49282156.0,120.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema"", ""/m/02qfv5d"": ""Political thriller""}",South Korea,Asia
13663939,/m/03cdgq2,Pheray,1949-08-03,,,"{""/m/0688f"": ""Punjabi language""}","{""/m/04t36"": ""Musical""}",Pakistan,Asia
15662745,/m/03nnzcn,Kanna,2007-12-21,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/03k9fj"": ""Adventure""}",India,Asia
23688242,/m/06zlx5h,Ravan Raaj: A True Story,1995-06-23,,153.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",India,Asia
15883386,/m/03qddvn,Parugu,2008-05-01,,,"{""/m/0999q"": ""Malayalam Language"", ""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
20148252,/m/04ybpy0,Forbidden Floor,2006-07-27,,93.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
23679157,/m/06zpw4f,Extra Human Being,1964-04-11,,100.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
18567616,/m/04f_vy6,Idiot,1992-10-08,,165.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
3756532,/m/09zb16,Address Unknown,2001-06-02,,119.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/082gq"": ""War film""}",South Korea,Asia
25429292,/m/04gt8md,Paithiyakaaran,1947-09-26,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
26731539,/m/0bm8szw,Mayabazar,2009-10-04,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
10658806,/m/02qlh6q,Gangvaa,1984-09-14,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
13695204,/m/03cf9s4,Drifters,2003-09-05,,116.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",Hong Kong,Asia
13695204,/m/03cf9s4,Drifters,2003-09-05,,116.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",China,Asia
19287252,/m/04lf58k,Ru Ba Ru,2008-09-12,,120.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
1793072,/m/05xfj0,From the Heart,1998-08-21,,158.0,"{""/m/019vzt"": ""Assamese Language"", ""/m/03k50"": ""Hindi Language"", ""/m/09s02"": ""Telugu language"", ""/m/07c9s"": ""Tamil Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
15569761,/m/03mfqs4,Thangam,2008-02-01,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
19271071,/m/04ljq0l,Golmaal,2008-06-06,,,"{""/m/01c7y"": ""Bengali Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
7037834,/m/0h1h2q,Elmer's Adventure: My Father's Dragon,1997-07-05,,98.0,{},"{""/m/0hqxf"": ""Family Film"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",Japan,Asia
36040102,/m/0j_5td9,Kuttrapathirikai,2007-03-23,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
7581816,/m/0265xkj,Hum Kisise Kum Nahi,2002-05-31,,161.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema"", ""/m/01z4y"": ""Comedy""}",India,Asia
31433025,/m/0gky9f2,Kala Pul: The Black Bridge,2008-10-30,,42.0,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",Pakistan,Asia
2350468,/m/075t33,Prison on Fire II,1991-06-22,,,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/012w70"": ""Cantonese""}","{""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
34666294,/m/0j29kk6,Ooru Vittu Ooru Vandhu,1990-07-14,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
16964927,/m/0413lzv,Ghost-Cat of Gojusan-Tsugi,1956-07-19,,87.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
19098132,/m/04jjnvj,Kaneez,1965-11-26,,180.0,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/04t36"": ""Musical"", ""/m/01g6gs"": ""Black-and-white""}",Pakistan,Asia
28870569,/m/0dddyvc,The Great Conqueror's Concubine,1994-06-09,,123.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28870569,/m/0dddyvc,The Great Conqueror's Concubine,1994-06-09,,123.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
27840051,/m/0cc8lhv,Subway Serial Rape: Lover Hunting,1988-05-07,,61.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
5888613,/m/0fb_ph,Venky,2004-03-26,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
31533871,/m/0glq0vr,The Witty Sorcerer,1931-03-14,,,{},"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Hong Kong,Asia
12848220,/m/02x7fqj,Sorry,2002-10-12,,103.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
18906738,/m/04jcy7d,Teen Patti,2010-02-26,,142.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",India,Asia
19259000,/m/04ldlz0,Hochheta Ki,2008-02-29,,110.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/01z4y"": ""Comedy""}",India,Asia
20649332,/m/051wlxt,Art Museum by the Zoo,1998-12-19,,108.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06cvj"": ""Romantic comedy""}",South Korea,Asia
10640601,/m/02qk_1k,Farishtay,1991-02-22,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
27149290,/m/0bwj2p2,Beedala Patlu,1950-11-06,,194.0,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
36178446,/m/0k0tk6s,Mohabbat,1985-06-14,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
22899710,/m/0641dmk,Apartment,2010-04-23,,100.0,"{""/m/03k50"": ""Hindi Language"", ""/m/0688f"": ""Punjabi language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28973039,/m/0dgr_5t,Bodyguard,2011-08-30,,130.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",India,Asia
4564324,/m/03bxfq0,Azumi 2: Death or Love,2005-02-08,,112.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
6005439,/m/0fk7m2,Nenunnanu,2004-04-07,,153.0,"{""/m/09s02"": ""Telugu language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
17079834,/m/0417kg6,Summer Love,2001-10-12,,106.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/07s9rl0"": ""Drama""}",Hungary,Asia
17079834,/m/0417kg6,Summer Love,2001-10-12,,106.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/07s9rl0"": ""Drama""}",Turkey,Asia
11864625,/m/02rw1q6,Avunu Valliddaru Ista Paddaru,2002-08-02,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
25019628,/m/09ghgnl,Jologs,2002-08-28,,110.0,"{""/m/07qv_"": ""Tagalog language""}","{""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/02b5_l"": ""Teen"", ""/m/01z4y"": ""Comedy""}",Philippines,Asia
34274909,/m/0hzrf5x,The Influence,2010-03-03,,60.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film""}",South Korea,Asia
21159898,/m/0h6l9sm,Jashnn: The Music Within,2009-07-17,,,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",India,Asia
8445307,/m/0273p6z,Milarepa,2007-09-07,,95.0,{},"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",India,Asia
1748388,/m/05svzn,Sanshiro Sugata Part II,1945-05-03,,82.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
31882143,/m/0hgnpys,Gods Own Child,2011-07-15,,146.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",India,Asia
17212236,/m/043qr5x,Istanbul Tales,2005-03-11,,99.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/07s9rl0"": ""Drama""}",Turkey,Asia
8917454,/m/027plk4,Agent X44,2007-01-17,,93.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",Philippines,Asia
5579355,/m/0dtjpk,Digimon: The Movie,2000-03-17,16643191.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy"", ""/m/0bj8m2"": ""Children's"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3myc"": ""Children's Fantasy""}",Japan,Asia
34825881,/m/0j42nyw,Shanti Nilayam,1972-05-23,,,"{""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language""}",{},India,Asia
15718938,/m/03qcjzh,Aegan,2008-10-25,,120.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
26037408,/m/0b6hxht,Troublesome Night 9,2001-01-12,,90.0,"{""/m/012w70"": ""Cantonese""}","{""/m/07s9rl0"": ""Drama"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
638809,/m/02zgvr,Godzilla vs. Destoroyah,1995-12-09,,103.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0h9qh"": ""Monster""}",Japan,Asia
9480220,/m/028bjtg,Colour Blossoms,2004-10-28,,106.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/0hn10"": ""LGBT"", ""/m/07s9rl0"": ""Drama"", ""/m/02js9"": ""Erotica"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
9480220,/m/028bjtg,Colour Blossoms,2004-10-28,,106.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/0hn10"": ""LGBT"", ""/m/07s9rl0"": ""Drama"", ""/m/02js9"": ""Erotica"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
20935816,/m/05b2byw,Rajkumar,2008-12-25,,,"{""/m/01c7y"": ""Bengali Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
18612872,/m/0cmb940,Doraemon: Nobita and the Knights of Dinosaurs,1987-03-14,,91.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
9231192,/m/02810vs,Panthaya Kozhi,2007-04-14,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
12611336,/m/02wxv8n,Mujrim,1989-06-28,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action""}",India,Asia
3816289,/m/0b1fhv,Digital Monster X-Evolution,2005-01-03,,75.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01zhp"": ""Computer Animation"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",Japan,Asia
10620698,/m/02qkfwk,Shaolin Rescuers,1979-03-24,,83.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",Hong Kong,Asia
1994850,/m/06cm6h,Three... Extremes,2004-08-20,,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5qqq"": ""Chinese Movies""}",Japan,Asia
1994850,/m/06cm6h,Three... Extremes,2004-08-20,,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5qqq"": ""Chinese Movies""}",South Korea,Asia
1994850,/m/06cm6h,Three... Extremes,2004-08-20,,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
1994850,/m/06cm6h,Three... Extremes,2004-08-20,,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
32098506,/m/0gx095w,Karm Yudh,1985-04-05,,130.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
18849330,/m/04gpyx0,Raja Mukthi,1948-10-09,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
24398624,/m/07s5l1j,Retreat Through the Wet Wasteland,1973-06-23,,73.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/01jk9n"": ""Pornographic movie""}",Japan,Asia
406704,/m/024j4p,Chinese Box,1997-10-25,,99.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/01lrrt"": ""Melodrama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",France,Asia
406704,/m/024j4p,Chinese Box,1997-10-25,,99.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/01lrrt"": ""Melodrama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",Japan,Asia
23386403,/m/06w57v5,Madame Aema 3,1985-09-28,,,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02js9"": ""Erotica""}",South Korea,Asia
30400320,/m/0g5r4k_,Secret Love,2010-03-25,1058979.0,111.0,{},"{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
25894953,/m/0b6gst9,Tora-san's Promise,1981-12-28,,101.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
16937946,/m/0412p_s,Our Town,2007-11-29,2643251.0,114.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction""}",South Korea,Asia
20288060,/m/04_0_jx,Mastan,2004-10-22,,166.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/01jfsb"": ""Thriller""}",India,Asia
16166129,/m/03wbpwv,Eazhaiyin Sirippil,2000-02-04,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
2138941,/m/06pnn_,The Incredible Mightiest vs. Mightiest,1991-07-21,,47.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/095bb"": ""Animated cartoon""}",Japan,Asia
20513862,/m/051wvwj,Mapado 2: Back to the Island,2007-01-19,8730037.0,111.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/01z4y"": ""Comedy""}",South Korea,Asia
34654506,/m/0j27jsx,Acoustic,2010-10-28,,88.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
25827961,/m/09v875y,Break Through!,2004-10-11,,119.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Japan,Asia
1389571,/m/04ypl9,Koyla,1997-04-07,,167.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}",India,Asia
16219687,/m/03wd69r,The Moon Is... the Sun's Dream,1992-02-29,,103.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
15420578,/m/03m82ny,Water Lady,1979-04-21,,117.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
24104388,/m/07kgkq6,Bhole Shankar,2008-09-12,,,"{""/m/02dn30"": ""Bhojpuri Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical""}",India,Asia
29341219,/m/0drywqt,Yeh Mohabbat Hai,2002-02-08,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
10777972,/m/02qpq1b,"Scorching Sun, Fierce Winds, Wild Fire",1980-09-05,,92.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",Hong Kong,Asia
2815064,/m/084gs_,The Bow,2005-05-12,2021070.0,90.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
2815064,/m/084gs_,The Bow,2005-05-12,2021070.0,90.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5n2f"": ""Japanese Movies""}",South Korea,Asia
10616333,/m/02qkb31,Dostana,1980-10-08,,153.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
24289263,/m/07s46_h,Pyaar Jhukta Nahin,1985-01-11,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
28189517,/m/0cn_dxm,Raktha Sambandham,1962-11-01,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
8356657,/m/0270lpj,Naagu,1984-10-11,,,"{""/m/09s02"": ""Telugu language""}","{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
30448518,/m/0g5qq3h,Lady Daddy,2010-01-14,1072598.0,113.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/05p553"": ""Comedy film"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}",South Korea,Asia
33913958,/m/0hntth3,The Peach Tree,2011-10-07,,120.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
9128822,/m/027yqn2,Chura Liyaa Hai Tumne,2003-03-21,,143.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",India,Asia
22302454,/m/05szt9b,Poorkaalam,2010-01-14,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
23591232,/m/06zrx4x,Oru Vasantha Geetham,1994-05-04,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
15103801,/m/03hhjg5,Pirivom Santhippom,2008-01-14,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0hqxf"": ""Family Film""}",India,Asia
