level_0,index,Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
28079,62606,32726807,/m/0gxzbw1,The Shock Labyrinth,2009-10-17,,95.0,{},"{""/m/03npn"": ""Horror"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28091,62629,23955940,/m/076v6m0,Anjaneyulu,2009-08-12,,,"{""/m/09s02"": ""Telugu language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28099,62650,1206401,/m/04h7w0,Jay Jay,2003-10-24,,156.0,"{""/m/09s02"": ""Telugu language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0fztc6"": ""Tamil cinema""}",India,Asia
28100,62651,16915757,/m/04121q5,Hu die fei,2008-01-10,,88.0,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/068d7h"": ""Romantic drama"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/03rzvv"": ""Romantic fantasy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28102,62653,12587026,/m/02wwwmn,Spy Girl,2004-01-30,,100.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/012w70"": ""Cantonese""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06cvj"": ""Romantic comedy"", ""/m/02kdv5l"": ""Action"", ""/m/03q4nz"": ""World cinema"", ""/m/0bkbm"": ""Spy""}",South Korea,Asia
28106,62658,20319993,/m/04_038d,Remodelled Beauty,1975-03-15,,81.0,{},"{""/m/03npn"": ""Horror""}",South Korea,Asia
28118,62688,228519,/m/01h8bf,Voices of a Distant Star,2003-02-02,,25.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/0jxy"": ""Anime"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
28121,62693,30332612,/m/0j66nsm,Dabangg 2,2012-12-21,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",India,Asia
28123,62696,14941770,/m/03h2j_9,Unholy Women,2006-11-25,,107.0,{},"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror""}",Japan,Asia
28125,62698,748902,/m/0381wy,Getting Any?,1995-02-02,,108.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gf28"": ""Parody"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",Japan,Asia
28126,62699,8628520,/m/027bmrj,Sreeram,2002-06-21,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28130,62711,32261299,/m/0h8gc25,Kanchana: Muni 2,2011-08-15,,170.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}",India,Asia
28137,62720,34877755,/m/0j42gw5,Maalai Pozhudhin Mayakathilaey,2012-07-27,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28139,62725,26865950,/m/0bmc4cm,13 Assassins,2010-09-09,17054213.0,121.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02qqtlj"": ""Samurai cinema"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
28141,62729,33302599,/m/0h7n73z,Between the Knees,1984-09-30,,,{},"{""/m/07s9rl0"": ""Drama""}",South Korea,Asia
28143,62732,31225806,/m/0gjdkrr,Blue Salt,2011-08-31,4872490.0,122.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",South Korea,Asia
28152,62746,748895,/m/0381w4,Sonatine,1993-09-10,,90.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",Japan,Asia
28156,62754,3098409,/m/08r91c,Spring Snow,2005-10-29,,150.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03g3w"": ""History""}",Japan,Asia
28158,62757,5109871,/m/0d3298,Nayak: The Real Hero,2001-09-07,,186.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/03mqtr"": ""Political drama""}",India,Asia
28160,62761,36018402,/m/0j_3vvx,Simanaheen,2012-12-12,,,"{""/m/01c7y"": ""Bengali Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28161,62762,26187736,/m/0b75rty,The Classic for Girls,1934-10-09,,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28163,62765,35752295,/m/0jt2_pf,Namukku Parkkan,2012-06-29,,,"{""/m/0999q"": ""Malayalam Language""}",{},India,Asia
28164,62766,26705991,/m/0bmdn12,Bumm Bumm Bole,2010-05-14,,125.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01chg"": ""Bollywood"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28169,62780,34370916,/m/0h_f0w9,Pennin Perumai,1956-02-17,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
28184,62816,17102529,/m/04215pj,Mr.Garagasa,2008-04-12,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/01z4y"": ""Comedy""}",India,Asia
28198,62853,309553,/m/01s_mm,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-12-01,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04dn71w"": ""Dance"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/06n90"": ""Science Fiction"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy""}",Japan,Asia
28220,62895,2507523,/m/07jq7j,Humanity and Paper Balloons,1937-08-25,,86.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
28222,62899,25404912,/m/09k6d_t,Raktha Sindhuram,1985-08-24,,,"{""/m/09s02"": ""Telugu language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28230,62915,21857942,/m/05n_f_2,Arjun: The Warrior Prince,2012-05-25,,96.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}",India,Asia
28239,62928,30164669,/m/0g58g82,Beti No.1,2000-11-10,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/05p553"": ""Comedy film""}",India,Asia
28241,62931,8302293,/m/026znct,The Restless,2006-12-20,9025374.0,105.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",South Korea,Asia
28253,62955,4521534,/m/0c6y8m,Roja,1992-05-11,4000000.0,127.0,"{""/m/03k50"": ""Hindi Language"", ""/m/07c9s"": ""Tamil Language"", ""/m/09s02"": ""Telugu language"", ""/m/055qm"": ""Marathi Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
28258,62970,3588945,/m/09ncl0,"Max, Mon Amour",1986-05-13,,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",Japan,Asia
28261,62979,11055611,/m/02qzhfy,Saaheb,1985-02-15,,150.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/01chg"": ""Bollywood""}",India,Asia
28263,62984,26705857,/m/0406jv9,Love Is Elsewhere,2008-04-17,,97.0,"{""/m/012w70"": ""Cantonese""}","{""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28270,62999,12975947,/m/02z1z9w,Thozha,2008-04-11,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/04t36"": ""Musical""}",India,Asia
28276,63012,25419009,/m/09k6ws5,Supari,2003-06-20,,152.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28277,63013,13650555,/m/03cd22n,Umer Marvi,1956-03-12,,113.0,{},"{""/m/02l7c8"": ""Romance Film""}",Pakistan,Asia
28278,63016,5790961,/m/0f4r3m,Sam's Lake,2009-01-30,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror""}",South Korea,Asia
28289,63033,33492942,/m/0h98pz_,Chief Sahib,1996-03-26,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/05p553"": ""Comedy film""}",Pakistan,Asia
28291,63037,30862115,/m/0gfgbv9,Karate-Robo Zaborgar,2011-01-28,,101.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",Japan,Asia
28334,63120,815934,/m/03dtt3,Mohabbatein,2000-10-27,,216.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama""}",India,Asia
28343,63138,20673650,/m/0522zd0,Oru Veedu Iru Vasal,1990-09-07,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28345,63141,14076013,/m/03cst76,Kabhi Pyar Na Karna,2008-04-18,,,"{""/m/02hxcvy"": ""Urdu Language""}",{},Pakistan,Asia
28346,63142,29522961,/m/0ds3twl,Perfect Wedding,2010-10-21,,99.0,"{""/m/012w70"": ""Cantonese""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28348,63147,25244431,/m/0g4p4nv,Dabangg,2010-09-10,,126.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02dn30"": ""Bhojpuri Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}",India,Asia
28349,63150,37174696,/m/0n528wf,Caught in the Web,2012-07-06,,,{},"{""/m/07s9rl0"": ""Drama""}",China,Asia
28357,63171,20904344,/m/05b2237,Jalan,1978-01-03,,113.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04t36"": ""Musical""}",India,Asia
28366,63194,24549683,/m/080n24g,Vesham,2004-12-23,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28367,63202,21144547,/m/05c2g3q,Chushingura - Hana no maki yuki no maki,1962-11-03,,207.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03g3w"": ""History"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
28372,63216,2150615,/m/06qhyd,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,78656813.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28372,63216,2150615,/m/06qhyd,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,78656813.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",Japan,Asia
28383,63236,27434965,/m/0c00pqr,Parivartana,1954-09-01,,,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28384,63238,24283620,/m/07s98wx,Blind Beast vs. Dwarf,2001-06-24,,95.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
28385,63240,3244159,/m/090wh4,Indra,2002-07-25,,150.0,"{""/m/09s02"": ""Telugu language""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28388,63245,35641677,/m/0jkzsq9,Roadside Ambanis,2011-08-17,,19.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28391,63248,23413848,/m/06w76m0,Madame Aema 7,1992-08-15,,90.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02js9"": ""Erotica""}",South Korea,Asia
28395,63256,31685356,/m/0gmgggg,Indian Rupee,2011-10-06,,155.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28407,63294,26875551,/m/0bmdysl,New Tales of the Flying Fox,1984-04-07,,89.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/08322"": ""Wuxia"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28409,63297,21437273,/m/05f4rtb,Aadhavan,2009-10-17,,135.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02kdv5l"": ""Action""}",India,Asia
28411,63303,6684371,/m/0gh4sc,Udhaya,2004-03-28,,165.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28417,63317,11219515,/m/02r40gv,Mahasamudram,2006-09-01,,,"{""/m/0999q"": ""Malayalam Language""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28442,63358,21481260,/m/05h4y02,Sakon torimonochō: senketsu no tegata,1950-12-02,,91.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",Japan,Asia
28453,63389,26048675,/m/0b6dj6b,Dhrona 2010,2010-01-27,,150.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/01chg"": ""Bollywood""}",India,Asia
28477,63455,4286797,/m/0bv5ks,Armaan,2003-05-16,,148.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28478,63459,11141736,/m/02r1dbw,Natchatiram,1980-04-12,,,"{""/m/07c9s"": ""Tamil Language""}","{""/m/07s9rl0"": ""Drama""}",India,Asia
28482,63464,31549531,/m/0glpq6m,The Address,2011-04-29,,105.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28492,63486,3756621,/m/09zb6h,My Wife is a Gangster 2,2003-09-05,,104.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/012w70"": ""Cantonese""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/03q4nz"": ""World cinema""}",South Korea,Asia
28502,63504,34317793,/m/0hznzl6,Chinese Zodiac,2012-12-12,,141.0,"{""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",Hong Kong,Asia
28513,63531,26183040,/m/0b74xbj,Istanbul Beneath My Wings,1996-03-15,,120.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",Turkey,Asia
28515,63538,29739159,/m/0h5nmzx,I Love Hong Kong,2011-02-03,,104.0,"{""/m/012w70"": ""Cantonese""}","{""/m/05p553"": ""Comedy film"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",Hong Kong,Asia
28532,63585,27818228,/m/0cc8_vr,Lewd Priest: Playful Writing on a Woman's Body,2007-11-30,,60.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28535,63593,27876304,/m/0cc6_2x,The Rendezvous,1972-03-29,,90.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Japan,Asia
28540,63608,20679676,/m/051vfn2,Oh! My God,2006-02-16,,104.0,{},"{""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",South Korea,Asia
28550,63630,31381839,/m/0gkstt3,Finding Mr. Destiny,2010-12-08,7444073.0,112.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",South Korea,Asia
28559,63657,10404153,/m/02qbvf2,Notebook,2006-12-15,,143.0,"{""/m/0999q"": ""Malayalam Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",India,Asia
28568,63679,1223684,/m/04jwjq,Veer-Zaara,2004-11-12,,192.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language"", ""/m/0688f"": ""Punjabi language""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/01chg"": ""Bollywood""}",India,Asia
28571,63683,17181994,/m/043n06c,Fingers That Kill,1974-12-04,,,"{""/m/0653m"": ""Standard Mandarin""}","{""/m/02kdv5l"": ""Action""}",Hong Kong,Asia
28574,63690,25895392,/m/0b6j6qy,Hearts and Flowers for Tora-san,1982-08-07,,110.0,{},"{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28584,63707,7185465,/m/0kt_x0,Guns & Talks,2001-10-13,,120.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",South Korea,Asia
28585,63708,570279,/m/02r3zk,Godzilla Raids Again,1955-04-24,,160.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01q03"": ""Cult"", ""/m/0h9qh"": ""Monster""}",Japan,Asia
28610,63779,8077348,/m/026qmhw,Ishq Hai Tumse,2004-01-02,,148.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/02l7c8"": ""Romance Film""}",India,Asia
28613,63787,5860215,/m/0f9jg3,Ang Tanging Ina,2003-05-28,,110.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language""}","{""/m/0gxblw4"": ""Filipino Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0j1d47h"": ""Filipino""}",Philippines,Asia
28617,63793,35203949,/m/0j7j_m5,Sagar,2012-08-10,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28618,63795,13710243,/m/03cfv5l,Left Right,2008-02-08,,115.0,"{""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/01lrrt"": ""Melodrama""}",China,Asia
28622,63799,4446736,/m/0c2xsg,Warriors of Virtue,1997-05-02,,103.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",China,Asia
28625,63803,35686245,/m/0jky0zt,God's Faithful Servant: Barla,2011-11-04,,108.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hcr"": ""Animation""}",Turkey,Asia
28629,63812,28194565,/m/0cjmg49,Road to Nowhere,2011-04-06,161619.0,30.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02hmvc"": ""Short Film"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}",South Korea,Asia
28631,63818,5178996,/m/0d6hfg,Parvarish,1977-10-23,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",India,Asia
28632,63819,34246699,/m/0hzmk5g,Pataal Bhairavi,1985-05-03,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama""}",India,Asia
28637,63834,26987367,/m/0br_fwc,Cafe Isobe,2008-07-05,,113.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28642,63845,23542126,/m/06w1m73,Sukeban Deka the Movie 2: Counter-Attack from the Kazama Sisters,1988-02-11,,,{},"{""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies""}",Japan,Asia
28646,63858,35571173,/m/0jkypdp,Ooh La La La,2012-04-20,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
28649,63864,20797710,/m/054skc8,Pyaar Mein Twist,2005-09-02,,160.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",India,Asia
28661,63910,13194478,/m/03byfvm,Ayyavazhi,2008-06-28,,,"{""/m/07c9s"": ""Tamil Language""}",{},India,Asia
28662,63912,6090070,/m/0fpn46,Yagnam,2004-07-02,,142.0,"{""/m/09s02"": ""Telugu language""}","{""/m/03q4nz"": ""World cinema""}",India,Asia
