0
"(1, 4)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 7)"
"(None, 1)"
"(6, 8)"
"(1, 6)"
"(None, None)"
"(None, 1)"
"(None, 2)"
"(None, None)"
"(17, 3)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(1, 2)"
"(None, 1)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(30, 25)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 2)"
"(2, 5)"
"(2, 13)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(1, 4)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 14)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(3, 6)"
"(3, 20)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 14)"
"(None, None)"
"(None, 5)"
"(5, 5)"
"(None, None)"
"(4, 19)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(20, 41)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(None, 2)"
"(None, None)"
"(1, 8)"
"(11, 10)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(3, 1)"
"(None, 3)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(3, 5)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(3, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(17, 14)"
"(None, 1)"
"(9, 10)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 1)"
"(None, 3)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(6, 5)"
"(1, 2)"
"(None, None)"
"(3, 24)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(5, 5)"
"(4, 5)"
"(2, 6)"
"(None, 2)"
"(3, 3)"
"(None, None)"
"(None, 10)"
"(None, None)"
"(1, 1)"
"(9, 38)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(17, 32)"
"(None, None)"
"(None, 3)"
"(1, 12)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(126, 83)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 2)"
"(3, 1)"
"(None, None)"
"(8, 6)"
"(None, None)"
"(1, 7)"
"(None, None)"
"(4, 4)"
"(2, 1)"
"(7, 20)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(6, 13)"
"(1, 3)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(40, 69)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(3, 3)"
"(4, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(2, 2)"
"(1, 3)"
"(3, 7)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(1, 1)"
"(70, 50)"
"(None, 1)"
"(None, 2)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(None, 2)"
"(12, 3)"
"(None, None)"
"(1, 3)"
"(None, None)"
"(121, 239)"
"(2, 5)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(1, 19)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(23, 23)"
"(1, 2)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(38, 51)"
"(8, 1)"
"(None, None)"
"(None, 1)"
"(10, 19)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(23, 150)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(3, 13)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(7, 5)"
"(None, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 11)"
"(None, 1)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(12, 17)"
"(None, 1)"
"(1, 2)"
"(2, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(89, 131)"
"(None, 1)"
"(1, 5)"
"(5, 5)"
"(2, 6)"
"(None, 2)"
"(2, 18)"
"(None, 3)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(14, 51)"
"(None, 9)"
"(None, None)"
"(5, 51)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 9)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 2)"
"(1, 3)"
"(None, None)"
"(None, 2)"
"(3, 2)"
"(2, 2)"
"(1, 2)"
"(2, 1)"
"(3, 11)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 15)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, 1)"
"(1, 16)"
"(None, None)"
"(3, 15)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(13, 5)"
"(None, 1)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, 4)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 3)"
"(1, 8)"
"(None, None)"
"(8, 18)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 2)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(3, 12)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(9, 14)"
"(2, 30)"
"(1, 6)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 14)"
"(None, None)"
"(None, None)"
"(5, 3)"
"(None, 3)"
"(1, 1)"
"(3, 3)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, 16)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 1)"
"(None, 1)"
"(3, 11)"
"(None, None)"
"(3, 4)"
"(2, 2)"
"(2, 15)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(2, 4)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 8)"
"(None, None)"
"(2, 1)"
"(3, 3)"
"(None, None)"
"(13, 22)"
"(None, 2)"
"(12, 13)"
"(12, 66)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(5, 1)"
"(5, 5)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(10, 25)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 5)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(3, 2)"
"(3, 5)"
"(None, None)"
"(None, None)"
"(7, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 3)"
"(None, 1)"
"(4, 11)"
"(22, 15)"
"(None, None)"
"(2, 1)"
"(10, 5)"
"(4, 5)"
"(None, None)"
"(None, None)"
"(1, 3)"
"(3, 8)"
"(None, None)"
"(4, 6)"
"(2, 5)"
"(6, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 9)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 4)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 8)"
"(None, None)"
"(5, 3)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(4, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, 1)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(3, 6)"
"(6, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 12)"
"(5, 9)"
"(3, 3)"
"(None, None)"
"(3, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, 1)"
"(4, 4)"
"(None, None)"
"(2, 1)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(8, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 9)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(5, 3)"
"(1, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(2, 2)"
"(None, 3)"
"(None, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 3)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(32, 39)"
"(None, None)"
"(5, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(6, 7)"
"(None, 1)"
"(None, None)"
"(3, 16)"
"(None, None)"
"(None, None)"
"(None, 9)"
"(2, 5)"
"(None, None)"
"(None, 1)"
"(3, 6)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(9, 36)"
"(None, None)"
"(None, None)"
"(5, 7)"
"(None, None)"
"(None, None)"
"(9, 6)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(6, 9)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(3, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 6)"
"(None, None)"
"(1, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(7, 12)"
"(7, 11)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 11)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(None, None)"
"(1, 2)"
"(2, 2)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(5, 10)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 9)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(4, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(3, 17)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(12, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(79, 180)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(7, 7)"
"(26, 48)"
"(None, 12)"
"(7, 1)"
"(None, None)"
"(None, None)"
"(13, 9)"
"(2, 4)"
"(None, 1)"
"(1, 2)"
"(None, None)"
"(5, 5)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(5, 5)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(3, 4)"
"(None, None)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(10, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(4, 2)"
"(7, 20)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 4)"
"(None, 1)"
"(1, 1)"
"(9, 23)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(13, 95)"
"(6, 4)"
"(None, 2)"
"(None, 2)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 4)"
"(1, 1)"
"(None, 3)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(55, 24)"
"(10, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(11, 32)"
"(5, 11)"
"(None, None)"
"(2, 27)"
"(10, 4)"
"(2, 1)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(1, 13)"
"(1, 1)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(5, 2)"
"(8, 1)"
"(None, None)"
"(1, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(4, 4)"
"(None, None)"
"(2, 10)"
"(None, 2)"
"(3, 8)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(4, 4)"
"(None, None)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(17, 47)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(5, 12)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(6, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(4, 5)"
"(1, 3)"
"(1, 1)"
"(None, None)"
"(3, 8)"
"(1, 1)"
"(None, 1)"
"(None, None)"
"(4, 2)"
"(7, 7)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 2)"
"(1, 5)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(5, 13)"
"(None, None)"
"(2, 2)"
"(None, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(3, 2)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 8)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 17)"
"(None, 1)"
"(None, 3)"
"(None, None)"
"(5, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 4)"
"(16, 27)"
"(None, 1)"
"(3, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(2, 1)"
"(7, 1)"
"(None, None)"
"(3, 1)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 8)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(5, 1)"
"(None, 2)"
"(None, None)"
"(None, 3)"
"(None, None)"
"(1, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 14)"
"(None, None)"
"(1, 11)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(162, 204)"
"(1, 4)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(3, 3)"
"(1, 2)"
"(None, 2)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(85, 132)"
"(3, 4)"
"(1, 1)"
"(1, 1)"
"(8, 3)"
"(None, 1)"
"(None, None)"
"(4, 10)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(6, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(20, 63)"
"(None, 1)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(6, 6)"
"(2, 2)"
"(None, 2)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(1, 7)"
"(7, 12)"
"(None, None)"
"(None, None)"
"(4, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(13, 5)"
"(1, 1)"
"(None, 2)"
"(1, 1)"
"(16, 51)"
"(2, 2)"
"(None, None)"
"(None, 4)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(5, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(4, 7)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(1, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(53, 55)"
"(5, 5)"
"(1, 1)"
"(None, 3)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(None, 1)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 4)"
"(1, 2)"
"(2, 1)"
"(None, None)"
"(None, 6)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 6)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(15, 19)"
"(None, None)"
"(1, 8)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(49, 89)"
"(10, 24)"
"(None, None)"
"(8, 8)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 13)"
"(7, 1)"
"(None, None)"
"(6, 1)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(10, 9)"
"(None, None)"
"(2, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 4)"
"(None, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(5, 12)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(17, 47)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(2, 5)"
"(16, 28)"
"(None, None)"
"(33, 57)"
"(109, 115)"
"(2, 2)"
"(None, 1)"
"(3, 6)"
"(None, None)"
"(None, None)"
"(2, 7)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(2, 5)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(2, 9)"
"(1, 1)"
"(10, 39)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(3, 13)"
"(None, None)"
"(7, 3)"
"(21, 5)"
"(None, 2)"
"(1, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, 3)"
"(1, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 1)"
"(None, 1)"
"(None, 2)"
"(1, 2)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(19, 15)"
"(None, 4)"
"(8, 11)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(4, 11)"
"(None, None)"
"(3, 14)"
"(19, 24)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, 2)"
"(1, 1)"
"(20, 32)"
"(None, None)"
"(None, None)"
"(8, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 9)"
"(None, None)"
"(2, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(81, 134)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(18, 106)"
"(None, None)"
"(26, 103)"
"(3, 4)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(2, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(6, 14)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(3, 5)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(1, 1)"
"(1, 4)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, 1)"
"(1, 5)"
"(None, 4)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, 1)"
"(38, 104)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(2, 6)"
"(20, 38)"
"(None, None)"
"(17, 17)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(3, 3)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 8)"
"(None, None)"
"(2, 12)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(8, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(17, 29)"
"(4, 15)"
"(None, None)"
"(None, 3)"
"(4, 8)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, None)"
"(10, 21)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(5, 11)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(2, 4)"
"(None, 4)"
"(None, None)"
"(5, 5)"
"(None, None)"
"(10, 14)"
"(None, None)"
"(1, 6)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(1, 2)"
"(7, 9)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(9, 19)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(3, 6)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(8, 7)"
"(7, 40)"
"(None, None)"
"(None, None)"
"(1, 1)"
"(None, None)"
"(None, None)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, None)"
"(None, 1)"
"(None, 2)"
"(None, None)"
"(None, 1)"
"(None, None)"
"(2, 2)"
"(None, 1)"
"(4, 2)"
"(6, 6)"
"(None, None)"
